Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Romances,Luis Miguel,,,,,1
Fabulosos Calavera,Los Fabulosos Cadillacs,,,,,1
Buena Vista Social Club,Ry Cooder,,,,,1
En Tus Manos,La Mafia,,,,,1
Don't Look Back,John Lee Hooker,,,,,1
Señor Blues,Taj Mahal,,,,,1
L'amour Ou La Folie,BeauSoleil,,,,,1
Time Out Of Mind,Bob Dylan,,,,,1
Fallen Is Babylon,Ziggy Marley,,,,,1
Nascimento,Milton Nascimento,,,,,1
Living On Polka Time,Jimmy Sturr,,,,,1
All Aboard!,John Denver,,,,,1
Winnie-The-Pooh,Charles Kuralt,,,,,1
Charles Kuralt's Spring,Charles Kuralt,,,,,1
Roll With The New,Chris Rock,,,,,1
Chicago - The Musical,nan,,,,,1
Aung San Suu Kyi,nan,,,,,1
The English Patient,nan,,,,,1
I Believe I Can Fly (From Space Jam),R. Kelly,,,,,1
"Straight, No Chaser",nan,,,,,1
Cotton Tail,nan,,,,,1
Titanic - Music As Heard On The Fateful Voyage,nan,,,,,1
Beg Scream And Shout! - The Big Ol' Box Of '60s Soul,nan,,,,,1
Anthology Of American Folk Music -  1997 Expanded Edition,nan,,,,,1
Anthology Of American Folk Music - 1997 Expanded Edition,nan,,,,,1
Hourglass,nan,,,,,1
Babyface,nan,,,,,1
Frankie Knuckles,nan,,,,,1
Copland: The Music Of America (Fanfare For The Common Man; Rodeo),nan,,,,,1
Steven Epstein,nan,,,,,1
"Premieres - Cello Concertos (Works Of Danielpour, Kirchner, Rouse)",nan,,,,,1
Berlioz: Symphonie Fantastique; Tristia,nan,,,,,1
Wagner: Die Meistersinger Von Nurnberg,nan,,,,,1
Adams: Harmonium/Rachmaninoff: The Bells,nan,,,,,1
"Premieres - Cello Concertos (Works Of Danielpour, Kirchner, Rouse)",nan,,,,,1
Bach: Suites For Solo Cello Nos. 1-6,nan,,,,,1
Beethoven: The String Quartets,nan,,,,,1
"Hindemith: Kammermusik No. 1 With Finale 1921, Op. 24 No. 1",nan,,,,,1
"An Italian Songbook - Works Of Bellini, Donizetti, Rossini",nan,,,,,1
Adams: El Dorado,nan,,,,,1
Got 'Till It's Gone,Janet Jackson,,,,,1
Jagged Little Pill - Live,Alanis Morissette,,,,,1
Where Have All The Cowboys Gone? (Track),Paula Cole,,,,,0
Mmmbop (Single),Hanson,,,,,0
I Believe I Can Fly (Single),R. Kelly,,,,,0
Everyday Is A Winding Road (Single),Sheryl Crow,,,,,0
This Fire (Album),Paula Cole,,,,,0
The Day (Album),Babyface,,,,,0
Ok Computer (Album),Radiohead,,,,,0
Flaming Pie (Album),Paul McCartney,,,,,0
Where Have All The Cowboys Gone? (Track),nan,,,,,0
I Believe I Can Fly (Single),nan,,,,,0
How Do I Live (Single),nan,,,,,0
Don't Speak (Track),nan,,,,,0
Fiona Apple,nan,,,,,0
Puff Daddy,nan,,,,,0
Hanson,nan,,,,,0
Erykah Badu,nan,,,,,0
Where Have All The Cowboys Gone? (Track),Paula Cole,,,,,0
Sunny Came Home (Single),Shawn Colvin,,,,,0
Foolish Games (Track),Jewel,,,,,0
Butterfly (Track),Mariah Carey,,,,,0
Whenever Wherever Whatever (Track),Maxwell,,,,,0
Fly Like An Eagle (Track),Seal,,,,,0
Every Time I Close My Eyes (Track),Babyface,,,,,0
Barely Breathing (Single),Duncan Sheik,,,,,0
Silver Springs (Track),Fleetwood Mac,,,,,0
Mmmbop (Single),Hanson,,,,,0
Don't Speak (Track),No Doubt,,,,,0
Anybody Seen My Baby? (Track),nan,,,,,0
Tell Him (Single),Barbra Streisand,,,,,0
I Finally Found Someone (Single),Barbra Streisand,,,,,0
"How Come, How Long (Track)",Babyface,,,,,0
God Bless The Child (Track),nan,,,,,0
Soulful Strut (Track),Grover Washington Jr.,,,,,0
Song For My Brother (Single),George Benson,,,,,0
Havana (Single),Kenny G,,,,,0
An Gaoth Aneas (Track),nan,,,,,0
To Step Aside (Track),Pet Shop Boys,,,,,0
Space Jam (Track),Quad City DJ's,,,,,0
Ooh Aah...Just A Little Bit (Single),Gina G,,,,,0
Da Funk (Track),Daft Punk,,,,,0
Travelling Without Moving (Album),Jamiroquai,,,,,0
This Fire (Album),Paula Cole,,,,,0
The Dance (Album),Fleetwood Mac,,,,,0
Surfacing (Album),Sarah McLachlan,,,,,0
"Sondheim, Etc., -  Live At Carnegie Hall (Album)",Bernadette Peters,,,,,0
Mothers And Daughters (Album),Rosemary Clooney,,,,,0
Julie Andrews Broadway/Here I'll Stay (Album),Julie Andrews,,,,,0
Film Noir (Album),Carly Simon,,,,,0
Shy (Track),Ani DiFranco,,,,,0
Four Leaf Clover (Single),Abra Moore,,,,,0
Bitch (Single),Meredith Brooks,,,,,0
1959 (Track),Patti Smith,,,,,0
Thunder Road (Track),Bruce Springsteen,,,,,0
Just Another Day (Track),nan,,,,,0
Dead Man Walking (Track),David Bowie,,,,,0
Blueboy (Track),John Fogerty,,,,,0
The Chain (Track),Fleetwood Mac,,,,,0
Push (Track),Matchbox 20,,,,,0
Falling In Love (Is Hard On The Knees) (Track),Aerosmith,,,,,0
Crash Into Me (Track),Dave Matthews Band,,,,,0
The Perfect Drug (Track),Nine Inch Nails,,,,,0
Swallowed (Track),Bush,,,,,0
People Of The Sun (Track),Rage Against The Machine,,,,,0
Monkey Wrench (Track),Foo Fighters,,,,,0
Trust (Track),Megadeth,,,,,0
No Place To Hide (Track),Korn,,,,,0
Drowning In A Daydream (Track),Corrosion Of Conformity,,,,,0
Cemetery Gates (Track),Pantera,,,,,0
Summer Song (Track),Joe Satriani,,,,,0
S.R.V. (Track),Eric Johnson,,,,,0
In The Beginning (Track),Robben Ford,,,,,0
For The Love Of God (Track),Steve Vai,,,,,0
The Difference (Track),nan,,,,,0
Criminal (Single),nan,,,,,0
Crash Into Me (Track),nan,,,,,0
Bitch (Single),nan,,,,,0
The Colour And The Shape (Album),Foo Fighters,,,,,0
Pop (Album),U2,,,,,0
Nine Lives (Album),Aerosmith,,,,,0
Bridges To Babylon (Album),nan,,,,,0
The Fat Of The Land (Album),Prodigy,,,,,0
Homogenic (Album),Bjork,,,,,0
Earthling (Album),David Bowie,,,,,0
Dig Your Own Hole (Album),nan,,,,,0
When You Talk About Love (Single),Patti LaBelle,,,,,0
Summertime (Track),Chaka Khan,,,,,0
I Believe In You And Me (Single),Whitney Houston,,,,,0
Honey (Track),Mariah Carey,,,,,0
You Make Me Wanna (Single),Usher,,,,,0
When You Call On Me/baby That's When I Come Runnin' (Track),Luther Vandross,,,,,0
For You (Single),Kenny Lattimore,,,,,0
Back To Living Again (Single),Curtis Mayfield,,,,,0
You Don't Have To Be Afraid (Track),Take 6,,,,,0
Stomp (Track),Kirk Franklin,,,,,0
Hard To Say I'm Sorry (Remix) (Single),Az Yet,,,,,0
A Song For Mama (Track),Boyz II Men,,,,,0
Stomp (Track),nan,,,,,0
On And On (Single),nan,,,,,0
No Diggity (Track),nan,,,,,0
Honey (Track),nan,,,,,0
The Preacher's Wife -  Soundtrack (Album),Whitney Houston,,,,,0
The Day (Album),Babyface,,,,,0
Share My World (Album),Mary J. Blige,,,,,0
Flame (Album),Patti LaBelle,,,,,0
Evolution (Album),Boyz II Men,,,,,0
The Rain (Supa Dupa Fly) (Track),"Missy ""Misdemeanor"" Elliott",,,,,0
Put Your Hands Where My Eyes Could See (Single),Busta Rhymes,,,,,0
Hypnotize (Single),nan,,,,,0
Ain't Nobody (Single),LL Cool J,,,,,0
Not Tonight (Single),Lil' Kim,,,,,0
Mo Money Mo Problems (Track),Mase,,,,,0
Guantanamera (Track),Wyclef Jean,,,,,0
Can't Nobody Hold Me Down (Single),Mase,,,,,0
Wyclef Jean Presents The Carnival (Album),Wyclef Jean,,,,,0
Wu-Tang Forever (Album),Wu-Tang Clan,,,,,0
Supa Dupa Fly,"Missy ""Misdemeanor"" Elliott",,,,,0
Life After Death (Album),nan,,,,,0
How Do I Live (Single),LeAnn Rimes,,,,,0
The Trouble With The Truth (Single),Patty Loveless,,,,,0
Did I Shave My Legs For This? (Single),Deana Carter,,,,,0
All The Good Ones Are Gone (Single),Pam Tillis,,,,,0
Something That We Do (Single),Clint Black,,,,,0
Rusty Cage (Track),Johnny Cash,,,,,0
Peach Pickin' Time Down In Georgia (Track),Willie Nelson,,,,,0
Carrying Your Love With Me (Single),George Strait,,,,,0
Please (Single),nan,,,,,0
I Don't Care (If You Love Me Anymore) (Single),nan,,,,,0
How Your Love Makes Me Feel (Single),Diamond Rio,,,,,0
"Dancin', Shaggin' On The Boulevard (Track)",Alabama,,,,,0
You Don't Seem To Miss Me (Single),Patty Loveless,,,,,0
Still Holding On (Track),Clint Black,,,,,0
It's Your Love (Track),Tim McGraw,,,,,0
I'm So Happy I Can't Stop Crying,Toby Keith,,,,,0
Smokey Mountain Lullaby (Track),Chet Atkins,,,,,0
"Mama, Screw Your Wig On Tight (Track)",Lee Roy Parnell,,,,,0
Goin' Back To Memphis (Track),Scotty Moore,,,,,0
Fat Boy Rag (Track),Asleep At The Wheel,,,,,0
It's Your Love (Track),nan,,,,,0
In Another's Eyes (Single),nan,,,,,0
Did I Shave My Legs For This? (Single),nan,,,,,0
All The Good Ones Are Gone (Single),nan,,,,,0
Under The Covers (Album),Dwight Yoakam,,,,,0
Long Stretch Of Lonesome (Album),Patty Loveless,,,,,0
Everything I Love (Album),Alan Jackson,,,,,0
Carrying Your Love With Me (Album),George Strait,,,,,0
Silver And Gold (Album),Claire Lynch,,,,,0
Short Life Of Trouble (Album),Ralph Stanley,,,,,0
Sales Tax Toddle (Album),Richard Greene,,,,,0
Age Of Innocence (Album),Kate MacKenzie,,,,,0
Voyager (Album),Mike Oldfield,,,,,0
Oceanic (Album),Vangelis,,,,,0
"Le Roi Est Mort, Vive Le Roi! (Album)",Enigma,,,,,0
Canyon Lullaby (Album),Paul Winter,,,,,0
Signature (Album),Patrice Rushen,,,,,0
Sample This (Album),Joe Sample,,,,,0
Breath Of Heaven (Album),Grover Washington Jr.,,,,,0
Alive In L.A. (Album),Lee Ritenour,,,,,0
The Messenger (Album),Kurt Elling,,,,,0
Song For The Geese (Album),Mark Murphy,,,,,0
Loving You (Album),Shirley Horn,,,,,0
Love Scenes (Album),Diana Krall,,,,,0
You Must Believe In Swing (Track),nan,,,,,0
The Community (Track),nan,,,,,0
Dear Old Stockholm (Track),nan,,,,,0
Blame It On My Youth (Track),nan,,,,,0
Songbook (Album),Kenny Garrett,,,,,0
Remembering Bud Powell (Album),Chick Corea,,,,,0
Doc Cheatham And Nicholas Payton (Album),Doc Cheatham,,,,,0
Celebrating Sinatra (Album),Joe Lovano,,,,,0
The Brass Orchestra (Album),J.J. Johnson,,,,,0
Celebration! (Album),Phil Woods,,,,,0
Brilliant Corners (Album),nan,,,,,0
Anthony Wilson (Album),Anthony Wilson,,,,,0
The Latin Side Of John Coltrane (Album),Conrad Herwig,,,,,0
Ritmo Y Candela II: African Crossroads (Album),"Carlos ""Patato"" Valdes",,,,,0
Hands Of Rhythm (Album),Giovanni Hidalgo,,,,,0
Aldeia (Album),Banda Mantiqueira,,,,,0
Threads (Album),Geoff Moore,,,,,0
Smalltown Poets (Album),Smalltown Poets,,,,,0
Conspiracy No. 5 (Album),Third Day,,,,,0
All Star United (Album),All Star United,,,,,0
Under The Influence (Album),Anointed,,,,,0
This Gift (Album),Gary Chapman,,,,,0
Star Bright (Album),Vanessa Williams,,,,,0
Petra Praise 2: We Need Jesus (Album),Petra,,,,,0
Light Of The World (Album),nan,,,,,0
Keep Lookin' Up: The Texas Swing Sessions (Album),James Blackwood Sr.,,,,,0
Back Home In Indiana (Album),nan,,,,,0
"Woman, Thou Art Loosed! Songs Of Healing And Restoration (Album)",T.D. Jakes,,,,,0
Live In Detroit (Album),Vickie Winans,,,,,0
Live In Charleston (Album),Mighty Clouds Of Joy,,,,,0
A Miracle In Harlem (Album),Shirley Caesar,,,,,0
Pray (Album),Andrae Crouch,,,,,0
Grace And Mercy (Album),Marvin Sapp,,,,,0
Donnie McClurkin (Album),Donnie McClurkin,,,,,0
Come Walk With Me (Album),Oleta Adams,,,,,0
Time For Healing (Album),nan,,,,,0
Live In London At Wembley (Album),nan,,,,,0
He's Still Good! (Album),nan,,,,,0
Favorite Song Of All (Album),nan,,,,,0
Vivir (Album),Enrique Iglesias,,,,,0
Tango (Album),Julio Iglesias,,,,,0
Me Estoy Enamorando (Album),Alejandro Fernandez,,,,,0
Lo Mejor De Mi (Album),Cristian,,,,,0
Donde Jugaran Las Ninas? (Album),Molotov,,,,,0
La Pipa De La Paz (Album),Aterciopelados,,,,,0
Cuando Tu No Estas (Album),El Tri,,,,,0
Avalancha De Exitos (Album),Café Tacuba,,,,,0
Una Mujer Como Yo (Album),Albita,,,,,0
Sobre El Fuego (Album),India,,,,,0
Llevame Contigo (Album),Olga Tanon,,,,,0
A Toda Cuba Le Gusta (Album),nan,,,,,0
Muy Dentro De Mi Corazon (Album),Alejandro Fernandez,,,,,0
Jefe De Jefes (Album),Los Tigres Del Norte,,,,,0
En Las Alas De Un Angel/Despedimos A Cornelio Reyna (Album),Ramon Ayala Y Sus Bravos Del Norte,,,,,0
Destino (Album),Lizza Lamb,,,,,0
Rough News (Album),Charlie Musselwhite,,,,,0
R + B = Ruth Brown (Album),Ruth Brown,,,,,0
Live At Buddy Guy's Legends (Album),Junior Wells,,,,,0
Born In The Delta (Album),Pinetop Perkins,,,,,0
Trippin' Live (Album),Dr. John,,,,,0
Sweet Potato Pie (Album),nan,,,,,0
Reckless (Album),Luther Allison,,,,,0
Come On Home (Album),Boz Scaggs,,,,,0
There Ain't No Way Out (Album),New Lost City Ramblers,,,,,0
Heart Songs: The Old Time Country Songs Of Utah Phillips (Album),Jody Stecher,,,,,0
Deep Water (Album),nan,,,,,0
Cajun Pride (Album),Jo-El Sonnier,,,,,0
The Way I Should (Album),Iris DeMent,,,,,0
Shaming Of The Sun (Album),Indigo Girls,,,,,0
Live On Tour (Album),John Prine,,,,,0
Keepers - A Live Recording (Album),Guy Clark,,,,,0
Rage And Fury (Album),Steel Pulse,,,,,0
Freedom Of Speech (Album),Yellowman,,,,,0
Big Up (Album),Aswad,,,,,0
Appointment With His Majesty (Album),Burning Spear,,,,,0
Passing On The Tradition (Album),Ali Akbar Khan,,,,,0
Love Drum Talk (Album),Babatunde Olatunji,,,,,0
Compas (Album),Gipsy Kings,,,,,0
Cabo Verde (Album),Cesaria Evora,,,,,0
Songs Of The Polka King (Album),Frank Yankovic,,,,,0
Moments To Remember (Album),Walter Ostanek,,,,,0
Home Is Where The Heart Is (Album),Lenny Gomulka,,,,,0
Duty Free Polkas (Album),nan,,,,,0
This Land Is Your Land (Album),Arlo Guthrie,,,,,0
Songs From A Parent To A Child (Album),Art Garfunkel,,,,,0
Shakin' A Tailfeather (Album),Taj Mahal,,,,,0
Bigger Than Yourself (Album),John McCutcheon,,,,,0
The Star-Child And The Nightingale And The Rose (Album),nan,,,,,0
The Quite Remarkable Adventures Of The Owl And The Pussycat (Album),Eric Idle,,,,,0
The Original Story Of Winnie-The-Pooh (A. A. Milne) (Album),Long John Baldry,,,,,0
Living Faith (Album),Jimmy Carter,,,,,0
Even The Stars Look Lonesome (Album),Maya Angelou,,,,,0
Contact (Album),Jodie Foster,,,,,0
A Reporter's Life (Album),Walter Cronkite,,,,,0
Button Down Concert (Album),Bob Newhart,,,,,0
Dirty Jokes And Beer: Stories Of The Unrefined (Album),Drew Carey,,,,,0
Garrison Keillor's Comedy Theater (Album),Garrison Keillor,,,,,0
God Said Ha! (Album),Julia Sweeney,,,,,0
Titanic A New Musical (Album),nan,,,,,0
The Life (Album),nan,,,,,0
Ragtime The Musical (Album),nan,,,,,0
Jekyll And Hyde (Album),nan,,,,,0
New Rochelle (Track),nan,,,,,0
Everytime I Think Of You (Track),nan,,,,,0
Earth (Track),nan,,,,,0
Canonn For Bela (Track),nan,,,,,0
The Lost World: Jurassic Park,nan,,,,,0
Seven Years In Tibet,nan,,,,,0
Selena (Album),nan,,,,,0
Men In Black - Main Theme (Track),nan,,,,,0
How Do I Live (From Con Air) (Single),Diane Warren,,,,,0
For The First Time (From One Fine Day) (Single),Jud Friedman,,,,,0
Father Of Our Nation (From Mandela) (Track),Cedric Gradus Samson,,,,,0
A Song For Mama (From Soul Food) (Track),Babyface,,,,,0
Wild Is The Wind (Track),nan,,,,,0
Peter Gunn (Track),nan,,,,,0
Don't Talk (Put Your Head On My Shoulder) (Track),nan,,,,,0
America (Track),nan,,,,,0
The Summer Knows (Track),nan,,,,,0
Our Love Is Here To Stay (Track),nan,,,,,0
My Heart Belongs To Daddy (Track),nan,,,,,0
Laura (Track),nan,,,,,0
The Planet Sleeps (Album),nan,,,,,0
"Le Roi Est Mort, Vive Le Roi! (Album)",nan,,,,,0
Free Mars (Album),nan,,,,,0
Fantastic Spikes Through Balloon (Album),nan,,,,,0
The Complete Ella Fitzgerald And Louis Armstrong On Verve (Album),nan,,,,,0
The Complete Bill Evans On Verve (Album),nan,,,,,0
Shakedown! The Texas Tapes Revisited (Album),nan,,,,,0
Cuba: I Am Time (Album),nan,,,,,0
Titanic - Music As Heard On The Fateful Voyage (Album),nan,,,,,0
Ray Charles Genius And Soul: The 50th Anniversary Collection (Album),nan,,,,,0
Farewells And Fantasies (Album),nan,,,,,0
Anthology (Album),nan,,,,,0
The Complete Bill Evans On Verve (Album),nan,,,,,0
"Sing, Cowboy, Sing! The Gene Autry Collection (Album)",nan,,,,,0
Ray Charles Genius And Soul: The 50th Anniversary Collection (Album),nan,,,,,0
Cuba: I Am Time (Album),nan,,,,,0
Centenary Edition: 100 Years Of Great Music (Album),nan,,,,,0
Two For The Road (Album),nan,,,,,0
The Day (Album),nan,,,,,0
Dream Walkin' (Album),nan,,,,,0
Blue Moon Swamp (Album),nan,,,,,0
Walter Afanasieff (producer),nan,,,,,0
Keith Thomas (producer),nan,,,,,0
Paula Cole (producer),nan,,,,,0
Kirk Franklin (producer),nan,,,,,0
David Morales,nan,,,,,0
Armand Van Helden,nan,,,,,0
Todd Terry,nan,,,,,0
Mousse T,nan,,,,,0
Wagner: Die Meistersinger Von Nurnberg (Album),nan,,,,,0
Holst: The Planets/Varese: Arcana (Album),nan,,,,,0
"Herrmann: The Film Scores (Vertigo: Suite; Torn Curtain; Marnie: Suite, Etc.) (Album)",nan,,,,,0
"Brahms: The Four Symphonies; Academic Festival Overture, Etc. (Album)",nan,,,,,0
Wolf Erichson,nan,,,,,0
Andrew Keener,nan,,,,,0
Judith Sherman,nan,,,,,0
J. Tamblyn Henderson Jr.,nan,,,,,0
Wagner: Die Meistersinger Von Nurnberg (Album),nan,,,,,0
"Brahms: The Four Symphonies; Academic Festival Overture, Etc. (Album)",nan,,,,,0
Berlioz: Symphonie Fantastique; Tristia (Album),nan,,,,,0
Beethoven: The String Quartets (Album),nan,,,,,0
"Shostakovich: The Dance Album (Moscow-Cheromushki; The Bolt, Etc.) (Album)",nan,,,,,0
"Markevitch: Complete Orchestral Music, Vol. 1 (Le Nouvel Age; Sinfonietta In F; Cinema Ouverture) (Album)",nan,,,,,0
"Korngold: Symphony In F Sharp, Op. 40 (Track)",nan,,,,,0
"Brahms: The Four Symphonies; Academic Festival Overture, Etc. (Album)",nan,,,,,0
Rameau: Hippolyte Et Aricie (Album),nan,,,,,0
Mozart: Don Giovanni (Album),nan,,,,,0
Glinka: Ruslan And Lyudmila (Album),nan,,,,,0
Braunfels: Die Vogel (Album),nan,,,,,0
Paray: Mass For The 500th Anniversary Of The Death Of Joan Of Arc (Track),nan,,,,,0
Haydn: The Creation (Album),nan,,,,,0
Dyson: The Canterbury Pilgrims; Overture: At The Tabard Inn; In Honour Of The City (Album),nan,,,,,0
Bruckner: Messe No. 3 In F Minor; Te Deum (Album),nan,,,,,0
Tchaikovsky: Piano Concerto No. 1 (Track),nan,,,,,0
Schwantner: Concerto For Percussion And Orchestra (Track),nan,,,,,0
Mozart: Piano Cons. Nos. 18 And 20 (Album),nan,,,,,0
Barber/Walton: Violin Concertos/Bloch: Baal Shem (Album),nan,,,,,0
"Volodos - Piano Transcriptions (Works Of Bizet, Liszt, Rachmaninoff-Volodos, Etc.) (Album)",nan,,,,,0
Schumann: Piano Sonata No. 1; Fantasy In C (Album),nan,,,,,0
"Murray Perahia Plays Handel And Scarlatti (Handel: Suite No. 5 In E Major, Etc./Scarlatti: Sonata In D Major, Etc.) (Album)",nan,,,,,0
"Ligeti: Works For Piano (Etudes; Musica Ricercata, Etc.) (Album)",nan,,,,,0
"The Berlin Recital (Works Of Brahms, Debussy, Franck, Mozart) (Album)",nan,,,,,0
Schubert/Boccherini: Quintets (Schubert: Quintet In C Major/Boccherini: Quintet In E Major) (Album),nan,,,,,0
"Early Music - Lachryma Antiqua (Works Of Machaut, Tye, Lamb, Dowland, Etc.) (Album)",nan,,,,,0
"Beaux Arts Trio Plays Turina, Granados (Turina: Trio No. 1, Op. 35, Etc./Granados: Trio, Op. 50) (Album)",nan,,,,,0
"Shakespeare's Musick - Songs And Dances From Shakespeare's Plays (Works Of Byrd, Dowland, Holborne, Etc.) (Album)",nan,,,,,0
"Schein: The Fountains Of Israel - Sacred Madrigals (O Herr, Ich Bin Dein Knecht; Ich Lasse Dich Nicht, Etc.) (Album)",nan,,,,,0
"Ockeghem: Missa De Plus En Plus, Etc./Binchois: Missa Au Travail Suis, Etc.) (Album)",nan,,,,,0
"Chaconne (Works Of Blow, Corelli, Muffat, Etc.) (Album)",nan,,,,,0
Adams: Chamber Symphony; Shaker Loops; Phrygian Gates For Solo Piano (Album),nan,,,,,0
"Signatures - Great Opera Scenes (Porgi, Amor; Dove Sono; O Silver Moon, Etc.) (Album)",nan,,,,,0
"Mozart: Arias (Non So Piu, Cosa Son; Vedrai Carino; In Quali Eccessi, O Numi, Etc.) (Album)",nan,,,,,0
"Ligeti: Vocal Works (Nonsense Madrigals; Aventures; Der Sommer, Etc.) (Album)",nan,,,,,0
"La Bonne Chanson - Faure Chamber Songs (Works Of Ravel, Chausson, Etc.) (Album)",nan,,,,,0
Norgard: Symphony No. 5 (Track),nan,,,,,0
"Liebermann: Concerto No. 2 For Piano And Orchestra, Op. 36 (Track)",nan,,,,,0
Kernis: Second Symphony (Track),nan,,,,,0
Danielpour: Concerto For Orchestra (Track),nan,,,,,0
Stinkfist (Video),Tool,,,,,0
I Care 'Bout You (Video),Milestone,,,,,0
"How Come, How Long (Video)",Babyface,,,,,0
Early To Bed (Video),Morphine,,,,,0
Live In Amsterdam - Wildest Dreams Tour (Video),Tina Turner,,,,,0
Letters From A Porcupine (Video),Blind Melon,,,,,0
"Forever's A Long, Long Time",Orquestra Was,,,,,0
Blue Note - A Story Of Modern Jazz (Video),nan,,,,,0
Change The World,Eric Clapton,,,,,1
Falling Into You,Celine Dion,,,,,1
Change The World,nan,,,,,1
LeAnn Rimes,nan,,,,,1
Un-Break My Heart,Toni Braxton,,,,,1
Change The World,Eric Clapton,,,,,1
Free As A Bird,nan,,,,,1
When I Fall In Love,nan,,,,,1
The Sinister Minister,Béla Fleck,,,,,1
Falling Into You,Celine Dion,,,,,1
Here's To The Ladies,Tony Bennett,,,,,1
If It Makes You Happy,Sheryl Crow,,,,,1
Where It's At,Beck,,,,,1
So Much To Say,Dave Matthews Band,,,,,1
Bullet With Butterfly Wings,nan,,,,,1
Tire Me,Rage Against The Machine,,,,,1
SRV Shuffle,Jimmie Vaughan,,,,,1
Give Me One Reason,nan,,,,,1
Sheryl Crow,Sheryl Crow,,,,,1
Odelay,Beck,,,,,1
You're Makin' Me High,Toni Braxton,,,,,1
Your Secret Love,Luther Vandross,,,,,1
Killing Me Softly With His Song,Fugees,,,,,1
Exhale (Shoop Shoop),nan,,,,,1
Words,nan,,,,,1
Hey Lover,LL Cool J,,,,,1
Tha Crossroads,Bone Thugs-N-Harmony,,,,,1
The Score,Fugees,,,,,1
Blue,LeAnn Rimes,,,,,1
Worlds Apart,Vince Gill,,,,,1
My Maria,nan,,,,,1
High Lonesome Sound,Vince Gill,,,,,1
Jam Man,Chet Atkins,,,,,1
Blue,nan,,,,,1
The Road To Ensenada,Lyle Lovett,,,,,1
True Life Blues - The Songs Of Bill Monroe,nan,,,,,1
The Memory Of Trees,Enya,,,,,1
High Life,Wayne Shorter,,,,,1
New Moon Daughter,Cassandra Wilson,,,,,1
Cabin Fever,nan,,,,,1
Tales From The Hudson,Michael Brecker,,,,,1
Live At Manchester Craftsmen's Guild,Grover Mitchell,,,,,1
Portraits Of Cuba,Paquito D'Rivera,,,,,1
Jesus Freak,dc Talk,,,,,1
Tribute - The Songs Of Andrae Crouch,nan,,,,,1
I Love To Tell The Story - 25 Timeless Hymns,Andy Griffith,,,,,1
Face To Face,Cissy Houston,,,,,1
Whatcha Lookin' 4,Kirk Franklin,,,,,1
Just A Word,nan,,,,,1
Enrique Iglesias,Enrique Iglesias,,,,,1
La Rosa De Los Vientos,Rubén Blades,,,,,1
Un Millon De Rosas,La Mafia,,,,,1
Deep In The Blues,James Cotton,,,,,1
Just Like You,Keb' Mo',,,,,1
Pete,Pete Seeger,,,,,1
The Ghost Of Tom Joad,Bruce Springsteen,,,,,1
Hall Of Fame - A Tribute To Bob Marley's 50th Anniversary,Bunny Wailer,,,,,1
Santiago,nan,,,,,1
Polka! All Night Long,Jimmy Sturr,,,,,1
Dedicated To The One I Love,Linda Ronstadt,,,,,1
Stellaluna,David Holt,,,,,1
